Store,Date,Cigarette Name,Cigarette UPC,Sell Unit Quantity,Item Number,Cost,Sales,Quantity Sold
3,3/8/20,MARLBORO SP BLD GLD KING BX 50 OFF,2820017481,1,50933,26.06,28.25,5
3,3/9/20,MARLBORO SP BLD GLD KING BX 50 OFF,2820017481,1,50933,10.42,11.3,2
3,3/1/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,5.71,6.15,1
3,3/2/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,5.71,6.15,1
3,3/18/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,11.42,11.8,2
3,4/10/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,5.71,6.15,1
3,4/13/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,5.71,6.15,1
3,4/25/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,5.71,6.15,1
3,4/30/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,11.42,11.8,2
3,5/1/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,11.42,11.8,2
3,5/3/20,MARLBORO SP BLD GOLD 100 BX,2820000423,1,50901,11.42,11.8,2
3,2/13/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.26,12.1,2
3,2/14/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.63,6.05,1
3,2/15/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.63,6.05,1
3,2/15/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.26,11.6,2
3,2/24/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.6,2
3,3/9/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,12.3,2
3,3/10/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,3/16/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,22.85,23.6,4
3,3/19/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,3/20/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,3/20/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,3/21/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,3/22/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,3/22/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,3/23/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,5.9,1
3,3/25/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,3/25/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,3/26/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,12.3,2
3,3/27/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,3/28/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,3/31/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,3/31/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/1/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/1/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/2/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/3/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/3/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/5/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/6/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/8/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,12.3,2
3,4/10/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/11/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,12.3,2
3,4/11/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/12/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,12.3,2
3,4/12/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/13/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/13/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/15/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/15/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/17/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/17/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/18/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/19/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/20/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/22/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/25/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/26/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/26/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,22.85,23.6,4
3,4/29/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,4/29/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,4/30/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,12.3,2
3,5/2/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,5/2/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,11.42,11.8,2
3,5/3/20,MARLBORO SP BLD GOLD KS BX,2820000422,1,50827,5.71,6.15,1
3,2/12/20,MARLBORO SP BLD MEN BLACK 100 BX,2820019640,10,50896,56.28,57.79,1
3,2/13/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.63,6.15,1
3,3/5/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,3/12/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,12.5,2
3,3/13/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,3/13/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,22.85,24,4
3,3/15/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,3/16/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,3/17/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,12,2
3,3/19/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.01,1
3,3/20/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,3/20/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,12,2
3,3/22/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,3/23/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6,1
3,3/25/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,12,2
3,3/27/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,12,2
3,3/31/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,4/2/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,12,2
3,4/3/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,6.25,1
3,4/3/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,12,2
3,4/5/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,5.45,1
3,4/9/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,10.4,2
3,4/11/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,5.45,1
3,4/21/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,5.45,1
3,4/21/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,10.4,2
3,4/23/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,10.4,2
3,4/24/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,10.4,2
3,4/26/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,5.45,1
3,4/29/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,5.45,1
3,4/30/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,22.85,20.8,4
3,5/1/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,5.71,5.45,1
3,5/1/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,10.4,2
3,5/3/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,11.42,10.9,2
3,5/3/20,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,1,50896,22.85,20.8,4
3,2/13/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.63,6.15,1
3,2/14/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.63,6.15,1
3,2/17/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.63,6.15,1
3,3/2/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12.5,2
3,3/6/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/7/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/10/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12.5,2
3,3/12/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/14/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12.5,2
3,3/15/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12,2
3,3/17/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12.5,2
3,3/17/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12,2
3,3/18/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/19/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/20/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12,2
3,3/21/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12.5,2
3,3/22/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/24/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12,2
3,3/25/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12.5,2
3,3/28/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/29/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,3/29/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,12,2
3,3/31/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,22.85,24,4
3,4/1/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,4/2/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,4/3/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,6.25,1
3,4/4/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/5/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.4,2
3,4/6/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/7/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/8/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/10/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/11/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.4,2
3,4/12/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/19/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/20/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.4,2
3,4/22/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/24/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.9,2
3,4/25/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.9,2
3,4/26/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,4/26/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.4,2
3,4/27/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.9,2
3,4/30/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,11.42,10.4,2
3,5/1/20,MARLBORO SP BLD MEN BLACK BX,2820000954,1,50844,5.71,5.45,1
3,2/24/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,2/26/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,2/29/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/2/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/3/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/12/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/14/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,11.42,11.8,2
3,3/20/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/23/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/25/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/26/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,5.71,6.15,1
3,3/27/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,17.14,18.45,3
3,4/16/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,11.42,12.3,2
3,5/1/20,MARLBORO SP BLD RED 100 BX,2820000568,1,50869,11.42,11.8,2
3,2/20/20,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,1,50932,5.21,5.55,1
3,2/23/20,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,1,50932,10.42,11.1,2
3,4/1/20,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,1,50932,20.85,22.6,4
3,4/5/20,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,1,50932,15.64,16.95,3
3,4/7/20,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,1,50932,10.42,11.3,2
3,4/11/20,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,1,50932,5.21,5.65,1
3,2/27/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,5.21,5.65,1
3,3/9/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,5.21,5.65,1
3,3/13/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,10.42,11.3,2
3,3/31/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,5.21,5.65,1
3,4/3/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,5.21,5.65,1
3,4/16/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,5.21,5.65,1
3,4/18/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,5.21,5.65,1
3,5/1/20,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,1,50931,5.21,5.65,1
3,3/19/20,MAVERICK GOLD BOX 100S,2610000155,1,51048,4.09,5.21,1
3,3/28/20,MAVERICK GOLD BOX 100S,2610000155,1,51048,8.18,10.42,2
3,2/5/20,MAVERICK MEN 100 BX,9050000051,1,50752,8.94,10.22,2
3,2/6/20,MAVERICK MEN 100 BX,9050000051,1,50752,17.88,20.44,4
3,2/7/20,MAVERICK MEN 100 BX,9050000051,1,50752,26.83,30.66,6
3,2/8/20,MAVERICK MEN 100 BX,9050000051,1,50752,8.94,10.22,2
3,2/9/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.41,15.33,3
3,2/10/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.47,5.11,1
3,2/11/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.41,15.33,3
3,2/12/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.41,15.33,3
3,2/13/20,MAVERICK MEN 100 BX,9050000051,1,50752,17.88,20.44,4
3,2/15/20,MAVERICK MEN 100 BX,9050000051,1,50752,17.88,20.44,4
3,2/16/20,MAVERICK MEN 100 BX,9050000051,1,50752,8.94,10.22,2
3,2/17/20,MAVERICK MEN 100 BX,9050000051,1,50752,8.94,10.22,2
3,2/18/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.12,10.32,2
3,2/19/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,2/20/20,MAVERICK MEN 100 BX,9050000051,1,50752,22.78,26.05,5
3,2/21/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,2/22/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,2/23/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,2/24/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,2/25/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,2/26/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,2/27/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,2/28/20,MAVERICK MEN 100 BX,9050000051,1,50752,22.78,26.05,5
3,2/29/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,3/1/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/3/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/4/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/5/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,3/6/20,MAVERICK MEN 100 BX,9050000051,1,50752,27.33,31.26,6
3,3/7/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/8/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,3/9/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,3/10/20,MAVERICK MEN 100 BX,9050000051,1,50752,36.44,41.68,8
3,3/11/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,3/12/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,3/13/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,3/14/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/15/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,3/16/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,3/17/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,3/18/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,3/19/20,MAVERICK MEN 100 BX,9050000051,1,50752,22.78,26.05,5
3,3/20/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,3/21/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,3/22/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/23/20,MAVERICK MEN 100 BX,9050000051,1,50752,31.89,36.47,7
3,3/25/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/26/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/27/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,3/28/20,MAVERICK MEN 100 BX,9050000051,1,50752,22.78,26.05,5
3,3/29/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,3/30/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,3/31/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/1/20,MAVERICK MEN 100 BX,9050000051,1,50752,27.33,31.26,6
3,4/2/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,4/4/20,MAVERICK MEN 100 BX,9050000051,1,50752,22.78,26.05,5
3,4/5/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/6/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,4/7/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,4/8/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/9/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/10/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,4/11/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,4/12/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,4/14/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/15/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,4/16/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,4/17/20,MAVERICK MEN 100 BX,9050000051,1,50752,31.89,36.47,7
3,4/18/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/19/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,4/20/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/21/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/22/20,MAVERICK MEN 100 BX,9050000051,1,50752,31.89,36.47,7
3,4/23/20,MAVERICK MEN 100 BX,9050000051,1,50752,18.22,20.84,4
3,4/24/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,4/25/20,MAVERICK MEN 100 BX,9050000051,1,50752,31.89,36.47,7
3,4/26/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,4/27/20,MAVERICK MEN 100 BX,9050000051,1,50752,9.11,10.42,2
3,4/30/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,5/1/20,MAVERICK MEN 100 BX,9050000051,1,50752,13.67,15.63,3
3,5/2/20,MAVERICK MEN 100 BX,9050000051,1,50752,4.56,5.21,1
3,5/3/20,MAVERICK MEN 100 BX,9050000051,1,50752,27.33,31.26,6
3,2/5/20,MAVERICK MEN KS BX,9050000054,1,50771,4.47,5.11,1
3,2/7/20,MAVERICK MEN KS BX,9050000054,1,50771,4.47,5.11,1
3,2/11/20,MAVERICK MEN KS BX,9050000054,1,50771,4.47,5.11,1
3,2/12/20,MAVERICK MEN KS BX,9050000054,1,50771,4.47,5.11,1
3,2/13/20,MAVERICK MEN KS BX,9050000054,1,50771,4.47,5.11,1
3,2/21/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,2/23/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,2/24/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,2/25/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,2/27/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,2/28/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,2/29/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/1/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/3/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/6/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/14/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/15/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/18/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/21/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/22/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/23/20,MAVERICK MEN KS BX,9050000054,1,50771,9.11,10.42,2
3,3/25/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/26/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,3/31/20,MAVERICK MEN KS BX,9050000054,1,50771,9.11,10.42,2
3,4/1/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/2/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/6/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/7/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/9/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/12/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/16/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/24/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/26/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/27/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/29/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,4/30/20,MAVERICK MEN KS BX,9050000054,1,50771,4.56,5.21,1
3,5/1/20,MAVERICK MEN KS BX,9050000054,1,50771,9.11,10.42,2
3,2/27/20,MAVERICK REG 100 BX,9050000038,1,50797,4.56,5.21,1
3,3/22/20,MAVERICK REG 100 BX,9050000038,1,50797,4.56,5.21,1
3,4/9/20,MAVERICK REG 100 BX,9050000038,1,50797,4.56,5.21,1
3,4/14/20,MAVERICK REG 100 BX,9050000038,1,50797,4.56,5.21,1
3,2/5/20,MAVERICK REG KS BX,9050000046,1,50774,4.47,5.11,1
3,2/16/20,MAVERICK REG KS BX,9050000046,1,50774,4.47,5.11,1
3,3/4/20,MAVERICK REG KS BX,9050000046,1,50774,4.56,5.21,1
3,3/14/20,MAVERICK REG KS BX,9050000046,1,50774,9.11,10.42,2
